

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

855.631  000.189  000.189: sourcing C:\Users\matej\.vim\plugged\zen-mode.nvim\plugin\zen-mode.vim
856.860  000.508  000.508: sourcing C:\Users\matej\.vim\plugged\telescope.nvim\plugin\telescope.vim
857.836  000.247  000.247: sourcing C:\Users\matej\.vim\plugged\plenary.nvim\plugin\plenary.vim
858.799  000.168  000.168: sourcing C:\Users\matej\.vim\plugged\nvim-web-devicons\plugin\nvim-web-devicons.vim
859.910  000.396  000.396: sourcing C:\Users\matej\.vim\plugged\undotree\plugin\undotree.vim
860.872  000.237  000.237: sourcing C:\Users\matej\.vim\plugged\toggleterm.nvim\plugin\toggleterm.vim
864.831  001.425  001.425: sourcing C:\Users\matej\.vim\plugged\vim-go\autoload\go\config.vim
867.769  000.794  000.794: sourcing C:\Users\matej\.vim\plugged\vim-go\autoload\go\util.vim
867.868  006.282  004.063: sourcing C:\Users\matej\.vim\plugged\vim-go\plugin\go.vim
868.845  000.264  000.264: sourcing C:\Users\matej\.vim\plugged\elm-vim\plugin\elm.vim
869.827  000.195  000.195: sourcing C:\Users\matej\.vim\plugged\vimtex\plugin\vimtex.vim
870.990  000.454  000.454: sourcing C:\Users\matej\.vim\plugged\vim-lsp-cxx-highlight\plugin\vim-lsp-cxx-highlight.vim
873.287  001.563  001.563: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\plugin\nvim-treesitter.vim
875.416  001.392  001.392: sourcing C:\Users\matej\.vim\plugged\playground\plugin\nvim-treesitter-playground.vim
877.451  001.291  001.291: sourcing C:\Users\matej\.vim\plugged\nvim-ts-context-commentstring\plugin\ts_context_commentstring.vim
878.591  000.418  000.418: sourcing C:\Users\matej\.vim\plugged\markdown-preview.nvim\plugin\mkdp.vim
879.651  000.318  000.318: sourcing C:\Users\matej\.vim\plugged\nvim-lspconfig\plugin\lspconfig.vim
880.735  000.332  000.332: sourcing C:\Users\matej\.vim\plugged\nvim-lsp-installer\plugin\nvim-lsp-installer.vim
881.614  000.166  000.166: sourcing C:\Users\matej\.vim\plugged\nvim-jdtls\plugin\nvim_jdtls.vim
884.869  000.241  000.241: sourcing C:\Users\matej\.vim\plugged\ultisnips\autoload\UltiSnips\map_keys.vim
885.086  002.775  002.533: sourcing C:\Users\matej\.vim\plugged\ultisnips\plugin\UltiSnips.vim
885.950  000.165  000.165: sourcing C:\Users\matej\.vim\plugged\vim-snippets\plugin\vimsnippets.vim
890.374  000.646  000.646: sourcing C:\tools\Neovim\share\nvim\runtime\plugin\gzip.vim
890.780  000.112  000.112: sourcing C:\tools\Neovim\share\nvim\runtime\plugin\health.vim
891.344  000.285  000.285: sourcing C:\tools\Neovim\share\nvim\runtime\plugin\man.vim
904.571  000.751  000.751: sourcing C:\tools\Neovim\share\nvim\runtime\pack\dist\opt\matchit\plugin\matchit.vim
905.194  013.563  012.813: sourcing C:\tools\Neovim\share\nvim\runtime\plugin\matchit.vim
905.904  000.418  000.418: sourcing C:\tools\Neovim\share\nvim\runtime\plugin\matchparen.vim
906.335  000.115  000.115: sourcing C:\tools\Neovim\share\nvim\runtime\plugin\netrwPlugin.vim
907.476  000.861  000.861: sourcing C:\tools\Neovim\share\nvim\runtime\plugin\rplugin.vim
908.055  000.286  000.286: sourcing C:\tools\Neovim\share\nvim\runtime\plugin\shada.vim
908.531  000.144  000.144: sourcing C:\tools\Neovim\share\nvim\runtime\plugin\spellfile.vim
909.222  000.404  000.404: sourcing C:\tools\Neovim\share\nvim\runtime\plugin\tarPlugin.vim
909.846  000.326  000.326: sourcing C:\tools\Neovim\share\nvim\runtime\plugin\tohtml.vim
910.293  000.143  000.143: sourcing C:\tools\Neovim\share\nvim\runtime\plugin\tutor.vim
910.970  000.395  000.395: sourcing C:\tools\Neovim\share\nvim\runtime\plugin\zipPlugin.vim
936.158  012.069  012.069: sourcing C:\Users\matej\.vim\plugged\nvim-cmp\plugin\cmp.lua
937.664  053.769: loading rtp plugins
938.353  000.689: loading packages
939.761  000.352  000.352: sourcing C:\Users\matej\.vim\plugged\ultisnips\after\plugin\UltiSnips_after.vim
945.674  002.951  002.951: sourcing C:\Users\matej\.vim\plugged\cmp-nvim-lsp\after\plugin\cmp_nvim_lsp.lua
948.002  001.601  001.601: sourcing C:\Users\matej\.vim\plugged\cmp-nvim-lua\after\plugin\cmp_nvim_lua.lua
954.606  005.884  005.884: sourcing C:\Users\matej\.vim\plugged\cmp-buffer\after\plugin\cmp_buffer.lua
957.521  002.060  002.060: sourcing C:\Users\matej\.vim\plugged\cmp-path\after\plugin\cmp_path.lua
960.092  001.825  001.825: sourcing C:\Users\matej\.vim\plugged\cmp-emoji\after\plugin\cmp_emoji.lua
969.343  000.080  000.080: sourcing C:\Users\matej\.vim\plugged\ultisnips\plugin\UltiSnips.vim
974.380  000.439  000.439: sourcing C:\Users\matej\.vim\plugged\cmp-nvim-ultisnips\autoload\cmp_nvim_ultisnips.vim
974.600  013.795  013.276: sourcing C:\Users\matej\.vim\plugged\cmp-nvim-ultisnips\after\plugin\cmp_nvim_ultisnips.lua
974.711  007.889: loading after plugins
974.767  000.056: inits 3
984.576  009.809: reading ShaDa
985.008  000.432: opening buffers
986.933  000.367  000.367: sourcing C:\Users\matej\.vim\plugged\vim-gitgutter\autoload\gitgutter.vim
989.914  000.323  000.323: sourcing C:\Users\matej\.vim\plugged\vim-lsp-cxx-highlight\autoload\lsp_cxx_hl\hl.vim
990.015  004.318: BufEnter autocommands
990.023  000.008: editing files in windows
992.934  001.718  001.718: sourcing C:\Users\matej\.vim\plugged\vim-startify\autoload\startify.vim
1001.341  006.486  006.486: sourcing C:\Users\matej\.vim\plugged\vim-startify\autoload\startify\fortune.vim
1043.310  000.468  000.468: sourcing C:\Users\matej\.vim\plugged\vim-startify\syntax\startify.vim
1091.150  000.392  000.392: sourcing C:\Users\matej\.vim\plugged\vim-lsp-cxx-highlight\autoload\lsp_cxx_hl.vim
1093.244  000.344  000.344: sourcing C:\Users\matej\.vim\plugged\vim-lsp-cxx-highlight\autoload\lsp_cxx_hl\client\vim_lsp.vim
1097.699  000.223  000.223: sourcing C:\Users\matej\.vim\plugged\vim-lsp-cxx-highlight\autoload\lsp_cxx_hl\client\LanguageClient.vim
1102.208  000.247  000.247: sourcing C:\Users\matej\.vim\plugged\vim-lsp-cxx-highlight\autoload\lsp_cxx_hl\client\coc.vim
1104.354  000.242  000.242: sourcing C:\Users\matej\.vim\plugged\vim-lsp-cxx-highlight\autoload\lsp_cxx_hl\client\nvim_lsp.vim
1106.724  000.403  000.403: sourcing C:\Users\matej\.vim\plugged\vim-lsp-cxx-highlight\syntax\lsp_cxx_highlight.vim
1106.813  106.267: VimEnter autocommands
1106.820  000.007: UIEnter autocommands
1106.824  000.005: before starting main loop
1109.440  002.615: first screen update
1109.449  000.009: --- NVIM STARTED ---


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.052  000.052: --- NVIM STARTING ---
025.077  025.024: locale set
026.151  001.074: inits 1
026.520  000.370: window checked
031.169  004.649: parsing arguments
031.305  000.136: expanding arguments
031.395  000.090: inits 2
035.322  003.927: init highlight
035.331  000.009: waiting for UI
044.127  008.795: done waiting for UI
044.167  000.040: init screen for UI
044.220  000.052: init default mappings
044.648  000.429: init default autocommands
048.927  000.237  000.237: sourcing C:\tools\Neovim\share\nvim\runtime\syntax\synload.vim
067.766  018.371  018.371: sourcing C:\tools\Neovim\share\nvim\runtime\filetype.vim
071.220  000.974  000.974: sourcing C:\tools\Neovim\share\nvim\runtime\scripts.vim
071.483  025.322  005.740: sourcing C:\tools\Neovim\share\nvim\runtime\syntax\syntax.vim
072.856  000.364  000.364: sourcing C:\tools\Neovim\share\nvim\runtime\syntax/nosyntax.vim
073.554  000.215  000.215: sourcing C:\tools\Neovim\share\nvim\runtime\syntax\synload.vim
073.817  002.007  001.427: sourcing C:\tools\Neovim\share\nvim\runtime\syntax\syntax.vim
074.574  028.782  001.454: sourcing C:\Users\matej/.vimrc
075.114  000.066  000.066: sourcing C:\tools\Neovim\share\nvim\runtime\filetype.vim
075.878  000.160  000.160: sourcing C:\tools\Neovim\share\nvim\runtime\ftplugin.vim
076.659  000.181  000.181: sourcing C:\tools\Neovim\share\nvim\runtime\indent.vim
080.147  002.945  002.945: sourcing C:\Users\matej\AppData\Local\nvim-data\site\autoload\plug.vim
102.037  001.758  001.758: sourcing C:\tools\Neovim\share\nvim\runtime\ftoff.vim
135.895  000.124  000.124: sourcing C:\Users\matej\.vim\plugged\vim-fugitive\ftdetect\fugitive.vim
137.286  000.361  000.361: sourcing C:\Users\matej\.vim\plugged\vim-go\ftdetect\gofiletype.vim
137.926  000.102  000.102: sourcing C:\Users\matej\.vim\plugged\elm-vim\ftdetect\elm.vim
138.544  000.126  000.126: sourcing C:\Users\matej\.vim\plugged\kotlin-vim\ftdetect\kotlin.vim
139.398  000.116  000.116: sourcing C:\Users\matej\.vim\plugged\vimtex\ftdetect\cls.vim
139.837  000.108  000.108: sourcing C:\Users\matej\.vim\plugged\vimtex\ftdetect\tex.vim
140.223  000.114  000.114: sourcing C:\Users\matej\.vim\plugged\vimtex\ftdetect\tikz.vim
143.235  000.135  000.135: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\ftdetect\elixir.vim
143.650  000.139  000.139: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\ftdetect\fish.vim
144.045  000.117  000.117: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\ftdetect\gdresource.vim
144.421  000.104  000.104: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\ftdetect\gdscript.vim
144.820  000.103  000.103: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\ftdetect\gomod.vim
145.207  000.115  000.115: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\ftdetect\graphql.vim
145.626  000.148  000.148: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\ftdetect\hcl.vim
146.004  000.107  000.107: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\ftdetect\heex.vim
146.380  000.106  000.106: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\ftdetect\hjson.vim
146.787  000.111  000.111: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\ftdetect\json5.vim
147.164  000.108  000.108: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\ftdetect\julia.vim
147.570  000.135  000.135: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\ftdetect\ledger.vim
147.988  000.137  000.137: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\ftdetect\nix.vim
148.382  000.122  000.122: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\ftdetect\ql.vim
148.806  000.127  000.127: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\ftdetect\query.vim
149.194  000.115  000.115: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\ftdetect\surface.vim
149.602  000.138  000.138: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\ftdetect\teal.vim
149.989  000.114  000.114: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\ftdetect\tlaplus.vim
150.372  000.115  000.115: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\ftdetect\yang.vim
150.895  000.118  000.118: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\ftdetect\zig.vim
152.113  000.140  000.140: sourcing C:\Users\matej\.vim\plugged\ultisnips\ftdetect\snippets.vim
156.412  037.160  033.556: sourcing C:\tools\Neovim\share\nvim\runtime\filetype.vim
158.822  000.073  000.073: sourcing C:\tools\Neovim\share\nvim\runtime\ftplugin.vim
161.151  000.068  000.068: sourcing C:\tools\Neovim\share\nvim\runtime\indent.vim
174.682  011.994  011.994: sourcing C:\Users\matej\.vim\plugged\melange\colors\melange.vim
458.123  412.818  329.629: sourcing C:\Users\matej\AppData\Local\nvim\init.vim
458.150  000.684: sourcing vimrc file(s)
460.558  000.883  000.883: sourcing C:\Users\matej\.vim\plugged\vim-surround\plugin\surround.vim
461.692  000.396  000.396: sourcing C:\Users\matej\.vim\plugged\vim-commentary\plugin\commentary.vim
463.375  000.886  000.886: sourcing C:\Users\matej\.vim\plugged\ReplaceWithRegister\plugin\ReplaceWithRegister.vim
465.991  001.879  001.879: sourcing C:\Users\matej\.vim\plugged\switch.vim\plugin\switch.vim
467.209  000.466  000.466: sourcing C:\Users\matej\.vim\plugged\vim-easy-align\plugin\easy_align.vim
470.169  001.044  001.044: sourcing C:\Users\matej\.vim\plugged\vim-textobj-user\autoload\textobj\user.vim
472.319  003.943  002.899: sourcing C:\Users\matej\.vim\plugged\vim-textobj-entire\plugin\textobj\entire.vim
475.462  002.178  002.178: sourcing C:\Users\matej\.vim\plugged\vim-textobj-line\plugin\textobj\line.vim
476.718  000.508  000.508: sourcing C:\Users\matej\.vim\plugged\targets.vim\plugin\targets.vim
478.060  000.612  000.612: sourcing C:\Users\matej\.vim\plugged\vim-indent-object\plugin\indent-object.vim
479.155  000.373  000.373: sourcing C:\Users\matej\.vim\plugged\vim-highlightedyank\plugin\highlightedyank.vim
481.043  001.155  001.155: sourcing C:\Users\matej\.vim\plugged\vim-speeddating\plugin\speeddating.vim
482.068  000.209  000.209: sourcing C:\Users\matej\.vim\plugged\bufferize.vim\plugin\bufferize.vim
482.903  000.130  000.130: sourcing C:\Users\matej\.vim\plugged\nvim-ts-autotag\plugin\nvim-ts-autotag.vim
483.844  000.147  000.147: sourcing C:\Users\matej\.vim\plugged\vim-airline-themes\plugin\airline-themes.vim
485.043  000.237  000.237: sourcing C:\Users\matej\.vim\plugged\nvim-colorizer.lua\plugin\colorizer.vim
489.450  003.621  003.621: sourcing C:\Users\matej\.vim\plugged\vim-devicons\plugin\webdevicons.vim
490.661  000.416  000.416: sourcing C:\Users\matej\.vim\plugged\vim-startify\plugin\startify.vim
492.745  001.389  001.389: sourcing C:\Users\matej\.vim\plugged\indent-blankline.nvim\plugin\indent_blankline.vim
497.163  003.696  003.696: sourcing C:\Users\matej\.vim\plugged\vim-fugitive\plugin\fugitive.vim
499.902  000.374  000.374: sourcing C:\Users\matej\.vim\plugged\vim-gitgutter\autoload\gitgutter\utility.vim
516.423  000.380  000.380: sourcing C:\Users\matej\.vim\plugged\vim-gitgutter\autoload\gitgutter\highlight.vim
519.220  000.266  000.266: sourcing C:\Users\matej\.vim\plugged\vim-gitgutter\autoload\gitgutter\async.vim
520.606  022.661  021.641: sourcing C:\Users\matej\.vim\plugged\vim-gitgutter\plugin\gitgutter.vim
521.785  000.438  000.438: sourcing C:\Users\matej\.vim\plugged\gv.vim\plugin\gv.vim
524.830  000.576  000.576: sourcing C:\Users\matej\.vim\plugged\nerdtree\autoload\nerdtree.vim
527.281  000.858  000.858: sourcing C:\Users\matej\.vim\plugged\nerdtree\lib\nerdtree\path.vim
528.883  000.309  000.309: sourcing C:\Users\matej\.vim\plugged\nerdtree\lib\nerdtree\menu_controller.vim
530.306  000.212  000.212: sourcing C:\Users\matej\.vim\plugged\nerdtree\lib\nerdtree\menu_item.vim
531.745  000.261  000.261: sourcing C:\Users\matej\.vim\plugged\nerdtree\lib\nerdtree\key_map.vim
533.379  000.423  000.423: sourcing C:\Users\matej\.vim\plugged\nerdtree\lib\nerdtree\bookmark.vim
535.215  000.465  000.465: sourcing C:\Users\matej\.vim\plugged\nerdtree\lib\nerdtree\tree_file_node.vim
537.230  000.773  000.773: sourcing C:\Users\matej\.vim\plugged\nerdtree\lib\nerdtree\tree_dir_node.vim
539.290  000.415  000.415: sourcing C:\Users\matej\.vim\plugged\nerdtree\lib\nerdtree\opener.vim
541.047  000.453  000.453: sourcing C:\Users\matej\.vim\plugged\nerdtree\lib\nerdtree\creator.vim
542.490  000.180  000.180: sourcing C:\Users\matej\.vim\plugged\nerdtree\lib\nerdtree\flag_set.vim
544.009  000.300  000.300: sourcing C:\Users\matej\.vim\plugged\nerdtree\lib\nerdtree\nerdtree.vim
545.819  000.593  000.593: sourcing C:\Users\matej\.vim\plugged\nerdtree\lib\nerdtree\ui.vim
547.223  000.183  000.183: sourcing C:\Users\matej\.vim\plugged\nerdtree\lib\nerdtree\event.vim
548.661  000.200  000.200: sourcing C:\Users\matej\.vim\plugged\nerdtree\lib\nerdtree\notifier.vim
551.747  001.760  001.760: sourcing C:\Users\matej\.vim\plugged\nerdtree\autoload\nerdtree\ui_glue.vim
560.505  000.940  000.940: sourcing C:\Users\matej\.vim\plugged\vim-devicons\nerdtree_plugin\webdevicons.vim
562.622  000.609  000.609: sourcing C:\Users\matej\.vim\plugged\nerdtree\nerdtree_plugin\exec_menuitem.vim
631.443  045.669  045.669: sourcing C:\tools\Neovim\share\nvim\runtime\autoload\provider\clipboard.vim
632.422  069.398  023.729: sourcing C:\Users\matej\.vim\plugged\nerdtree\nerdtree_plugin\fs_menu.vim
633.056  000.266  000.266: sourcing C:\Users\matej\.vim\plugged\nerdtree\nerdtree_plugin\vcs.vim
875.378  240.690  240.690: sourcing C:\Users\matej\.vim\plugged\nerdtree-execute\nerdtree_plugin\execute_menuitem.vim
878.824  356.318  036.455: sourcing C:\Users\matej\.vim\plugged\nerdtree\plugin\NERD_tree.vim
879.894  000.195  000.195: sourcing C:\Users\matej\.vim\plugged\zen-mode.nvim\plugin\zen-mode.vim
881.088  000.514  000.514: sourcing C:\Users\matej\.vim\plugged\telescope.nvim\plugin\telescope.vim
882.066  000.238  000.238: sourcing C:\Users\matej\.vim\plugged\plenary.nvim\plugin\plenary.vim
883.027  000.164  000.164: sourcing C:\Users\matej\.vim\plugged\nvim-web-devicons\plugin\nvim-web-devicons.vim
884.195  000.399  000.399: sourcing C:\Users\matej\.vim\plugged\undotree\plugin\undotree.vim
885.184  000.231  000.231: sourcing C:\Users\matej\.vim\plugged\toggleterm.nvim\plugin\toggleterm.vim
889.211  001.331  001.331: sourcing C:\Users\matej\.vim\plugged\vim-go\autoload\go\config.vim
892.161  000.811  000.811: sourcing C:\Users\matej\.vim\plugged\vim-go\autoload\go\util.vim
892.262  006.354  004.212: sourcing C:\Users\matej\.vim\plugged\vim-go\plugin\go.vim
893.247  000.265  000.265: sourcing C:\Users\matej\.vim\plugged\elm-vim\plugin\elm.vim
894.237  000.197  000.197: sourcing C:\Users\matej\.vim\plugged\vimtex\plugin\vimtex.vim
895.394  000.448  000.448: sourcing C:\Users\matej\.vim\plugged\vim-lsp-cxx-highlight\plugin\vim-lsp-cxx-highlight.vim
897.647  001.538  001.538: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\plugin\nvim-treesitter.vim
899.858  001.429  001.429: sourcing C:\Users\matej\.vim\plugged\playground\plugin\nvim-treesitter-playground.vim
902.029  001.345  001.345: sourcing C:\Users\matej\.vim\plugged\nvim-ts-context-commentstring\plugin\ts_context_commentstring.vim
903.171  000.413  000.413: sourcing C:\Users\matej\.vim\plugged\markdown-preview.nvim\plugin\mkdp.vim
904.251  000.323  000.323: sourcing C:\Users\matej\.vim\plugged\nvim-lspconfig\plugin\lspconfig.vim
905.307  000.326  000.326: sourcing C:\Users\matej\.vim\plugged\nvim-lsp-installer\plugin\nvim-lsp-installer.vim
906.198  000.163  000.163: sourcing C:\Users\matej\.vim\plugged\nvim-jdtls\plugin\nvim_jdtls.vim
909.497  000.250  000.250: sourcing C:\Users\matej\.vim\plugged\ultisnips\autoload\UltiSnips\map_keys.vim
909.750  002.853  002.603: sourcing C:\Users\matej\.vim\plugged\ultisnips\plugin\UltiSnips.vim
910.630  000.173  000.173: sourcing C:\Users\matej\.vim\plugged\vim-snippets\plugin\vimsnippets.vim
915.151  000.645  000.645: sourcing C:\tools\Neovim\share\nvim\runtime\plugin\gzip.vim
915.550  000.111  000.111: sourcing C:\tools\Neovim\share\nvim\runtime\plugin\health.vim
916.072  000.219  000.219: sourcing C:\tools\Neovim\share\nvim\runtime\plugin\man.vim
929.680  000.755  000.755: sourcing C:\tools\Neovim\share\nvim\runtime\pack\dist\opt\matchit\plugin\matchit.vim
930.347  013.995  013.239: sourcing C:\tools\Neovim\share\nvim\runtime\plugin\matchit.vim
931.073  000.430  000.430: sourcing C:\tools\Neovim\share\nvim\runtime\plugin\matchparen.vim
931.488  000.112  000.112: sourcing C:\tools\Neovim\share\nvim\runtime\plugin\netrwPlugin.vim
932.659  000.864  000.864: sourcing C:\tools\Neovim\share\nvim\runtime\plugin\rplugin.vim
933.280  000.304  000.304: sourcing C:\tools\Neovim\share\nvim\runtime\plugin\shada.vim
933.843  000.179  000.179: sourcing C:\tools\Neovim\share\nvim\runtime\plugin\spellfile.vim
934.537  000.398  000.398: sourcing C:\tools\Neovim\share\nvim\runtime\plugin\tarPlugin.vim
935.216  000.322  000.322: sourcing C:\tools\Neovim\share\nvim\runtime\plugin\tohtml.vim
935.682  000.173  000.173: sourcing C:\tools\Neovim\share\nvim\runtime\plugin\tutor.vim
936.360  000.377  000.377: sourcing C:\tools\Neovim\share\nvim\runtime\plugin\zipPlugin.vim
962.124  012.464  012.464: sourcing C:\Users\matej\.vim\plugged\nvim-cmp\plugin\cmp.lua
963.638  054.784: loading rtp plugins
964.358  000.719: loading packages
965.824  000.395  000.395: sourcing C:\Users\matej\.vim\plugged\ultisnips\after\plugin\UltiSnips_after.vim
971.859  002.995  002.995: sourcing C:\Users\matej\.vim\plugged\cmp-nvim-lsp\after\plugin\cmp_nvim_lsp.lua
974.182  001.611  001.611: sourcing C:\Users\matej\.vim\plugged\cmp-nvim-lua\after\plugin\cmp_nvim_lua.lua
980.980  006.065  006.065: sourcing C:\Users\matej\.vim\plugged\cmp-buffer\after\plugin\cmp_buffer.lua
983.544  001.797  001.797: sourcing C:\Users\matej\.vim\plugged\cmp-path\after\plugin\cmp_path.lua
987.132  002.078  002.078: sourcing C:\Users\matej\.vim\plugged\cmp-emoji\after\plugin\cmp_emoji.lua
996.592  000.083  000.083: sourcing C:\Users\matej\.vim\plugged\ultisnips\plugin\UltiSnips.vim
1001.723  000.448  000.448: sourcing C:\Users\matej\.vim\plugged\cmp-nvim-ultisnips\autoload\cmp_nvim_ultisnips.vim
1001.965  014.070  013.540: sourcing C:\Users\matej\.vim\plugged\cmp-nvim-ultisnips\after\plugin\cmp_nvim_ultisnips.lua
1002.076  008.709: loading after plugins
1002.134  000.058: inits 3
1013.735  011.601: reading ShaDa
1014.311  000.576: opening buffers
1016.302  000.381  000.381: sourcing C:\Users\matej\.vim\plugged\vim-gitgutter\autoload\gitgutter.vim
1019.125  000.329  000.329: sourcing C:\Users\matej\.vim\plugged\vim-lsp-cxx-highlight\autoload\lsp_cxx_hl\hl.vim
1019.229  004.207: BufEnter autocommands
1019.237  000.008: editing files in windows
1022.212  001.772  001.772: sourcing C:\Users\matej\.vim\plugged\vim-startify\autoload\startify.vim
1030.732  006.686  006.686: sourcing C:\Users\matej\.vim\plugged\vim-startify\autoload\startify\fortune.vim
1094.544  000.493  000.493: sourcing C:\Users\matej\.vim\plugged\vim-startify\syntax\startify.vim
1146.825  000.384  000.384: sourcing C:\Users\matej\.vim\plugged\vim-lsp-cxx-highlight\autoload\lsp_cxx_hl.vim
1148.988  000.343  000.343: sourcing C:\Users\matej\.vim\plugged\vim-lsp-cxx-highlight\autoload\lsp_cxx_hl\client\vim_lsp.vim
1154.279  000.247  000.247: sourcing C:\Users\matej\.vim\plugged\vim-lsp-cxx-highlight\autoload\lsp_cxx_hl\client\LanguageClient.vim
1159.001  000.238  000.238: sourcing C:\Users\matej\.vim\plugged\vim-lsp-cxx-highlight\autoload\lsp_cxx_hl\client\coc.vim
1161.184  000.245  000.245: sourcing C:\Users\matej\.vim\plugged\vim-lsp-cxx-highlight\autoload\lsp_cxx_hl\client\nvim_lsp.vim
1163.622  000.390  000.390: sourcing C:\Users\matej\.vim\plugged\vim-lsp-cxx-highlight\syntax\lsp_cxx_highlight.vim
1163.715  133.680: VimEnter autocommands
1163.723  000.008: UIEnter autocommands
1163.728  000.005: before starting main loop
1166.092  002.364: first screen update
1166.102  000.010: --- NVIM STARTED ---


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.036  000.036: --- NVIM STARTING ---
022.907  022.871: locale set
024.014  001.107: inits 1
024.474  000.461: window checked
029.371  004.897: parsing arguments
029.531  000.160: expanding arguments
029.624  000.092: inits 2
033.385  003.762: init highlight
033.392  000.007: waiting for UI
042.501  009.108: done waiting for UI
042.541  000.041: init screen for UI
042.596  000.055: init default mappings
043.014  000.417: init default autocommands
047.437  000.261  000.261: sourcing C:\tools\Neovim\share\nvim\runtime\syntax\synload.vim
064.708  016.746  016.746: sourcing C:\tools\Neovim\share\nvim\runtime\filetype.vim
067.038  000.970  000.970: sourcing C:\tools\Neovim\share\nvim\runtime\scripts.vim
067.322  022.752  004.775: sourcing C:\tools\Neovim\share\nvim\runtime\syntax\syntax.vim
068.762  000.365  000.365: sourcing C:\tools\Neovim\share\nvim\runtime\syntax/nosyntax.vim
069.564  000.206  000.206: sourcing C:\tools\Neovim\share\nvim\runtime\syntax\synload.vim
069.826  002.162  001.592: sourcing C:\tools\Neovim\share\nvim\runtime\syntax\syntax.vim
070.596  026.424  001.510: sourcing C:\Users\matej/.vimrc
071.363  000.107  000.107: sourcing C:\tools\Neovim\share\nvim\runtime\filetype.vim
072.670  000.215  000.215: sourcing C:\tools\Neovim\share\nvim\runtime\ftplugin.vim
073.422  000.177  000.177: sourcing C:\tools\Neovim\share\nvim\runtime\indent.vim
076.942  003.000  003.000: sourcing C:\Users\matej\AppData\Local\nvim-data\site\autoload\plug.vim
097.302  001.721  001.721: sourcing C:\tools\Neovim\share\nvim\runtime\ftoff.vim
131.202  000.161  000.161: sourcing C:\Users\matej\.vim\plugged\vim-fugitive\ftdetect\fugitive.vim
132.687  000.374  000.374: sourcing C:\Users\matej\.vim\plugged\vim-go\ftdetect\gofiletype.vim
133.403  000.133  000.133: sourcing C:\Users\matej\.vim\plugged\elm-vim\ftdetect\elm.vim
134.085  000.148  000.148: sourcing C:\Users\matej\.vim\plugged\kotlin-vim\ftdetect\kotlin.vim
134.994  000.140  000.140: sourcing C:\Users\matej\.vim\plugged\vimtex\ftdetect\cls.vim
135.446  000.136  000.136: sourcing C:\Users\matej\.vim\plugged\vimtex\ftdetect\tex.vim
135.872  000.138  000.138: sourcing C:\Users\matej\.vim\plugged\vimtex\ftdetect\tikz.vim
139.050  000.168  000.168: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\ftdetect\elixir.vim
139.518  000.143  000.143: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\ftdetect\fish.vim
139.953  000.142  000.142: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\ftdetect\gdresource.vim
140.404  000.130  000.130: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\ftdetect\gdscript.vim
140.833  000.134  000.134: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\ftdetect\gomod.vim
141.290  000.142  000.142: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\ftdetect\graphql.vim
141.729  000.151  000.151: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\ftdetect\hcl.vim
142.196  000.176  000.176: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\ftdetect\heex.vim
142.619  000.134  000.134: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\ftdetect\hjson.vim
143.035  000.127  000.127: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\ftdetect\json5.vim
143.471  000.137  000.137: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\ftdetect\julia.vim
143.906  000.148  000.148: sourcing C:\Users\matej\.vim\plugged\nvim-treesitter\ftdetect\ledger.vim
